,ts,record_id,user_authority,user,partial,base_asset_value,base_asset_value_closed,liquidation_fee,fee_to_liquidator,fee_to_insurance_fund,liquidator,total_collateral,collateral,unrealized_pnl,margin_ratio
2021-12-05 01:50:36.504518,2021-11-18 09:58:16-05:00,72,CQSb6ZVY1KVNXFAg8pxm8RvBBGGqRSU7FMvwHJPy46u8,FRBv3b5VTfKN1bK4DXFY4329LFbvm882P47edrgpuSM,True,4526046613,1131511653,6865098,3432549,3432549,72FwbpFGoLEazJEdpqNtPNefsadUrimUqma9wSoy4qiS,274603950,934037279,-659433329,606
2021-12-05 01:50:36.504518,2021-11-18 09:58:18-05:00,73,2XFYFxNQbCr5ao4cVzRZt45fsAwZc4jD9XTABmdqaJWd,CvpzBuDjyimaYFGWFkkBcaZGSRtAvtF6MtRV54mqZ74k,True,3111405,777851,4753,2376,2377,72FwbpFGoLEazJEdpqNtPNefsadUrimUqma9wSoy4qiS,190134,828047,-637913,611
2021-12-05 01:50:36.504518,2021-11-18 09:58:19-05:00,74,AzmgakTxLAutgbcNkxi3S4M6MvuZvwcrzMc43ErMFk4h,7KR9xHmrpNDAuYo63YTTvWuaKsjbzF3bPTWDudsJK9oU,True,319645813,79911453,485148,242574,242574,72FwbpFGoLEazJEdpqNtPNefsadUrimUqma9wSoy4qiS,19405946,91411736,-72005790,607
2021-12-05 01:50:36.504518,2021-11-18 10:11:18-05:00,75,8nXbrdjjaHB73CRPRenGEQj73wbtEFGDwXsehRGMhsap,43pvdcJ6f27wz94D6ZboKwRJYbyvYCrjsJhYsvk7LJCM,True,193573515,48393378,302816,151408,151408,72FwbpFGoLEazJEdpqNtPNefsadUrimUqma9wSoy4qiS,12112672,52408670,-40295998,625
2021-12-05 01:50:36.504518,2021-11-18 10:13:18-05:00,76,7ckvB1uchDPcA5vkjJvu4DHCkgGq81qbJrd4P2CwPDV8,pVjScFyTQfYJ74uA9JLEsChSrtY8fRi2dCM3jtWC6bp,True,16998011,4249502,26548,13274,13274,72FwbpFGoLEazJEdpqNtPNefsadUrimUqma9wSoy4qiS,1061939,5384109,-4322170,624
2021-12-05 01:50:36.504518,2021-11-18 10:13:18-05:00,77,9b5c6WqiKuBa6ARf1evmyrDZ8rYv2VCgjSDME7HFbzGk,65TnTCwZ8nTgu8CXXAMvjm6iZhdjwGxmWZnmAgWeebYM,True,543161554,135790388,842403,421201,421202,72FwbpFGoLEazJEdpqNtPNefsadUrimUqma9wSoy4qiS,33696157,129121268,-95425111,620
2021-12-05 01:50:36.504518,2021-11-18 10:14:17-05:00,78,J5WcVsKNHbfioai1LRowvjvtEmUJBEkeoBim1ThshpoP,Ajh7SWBq3zJR4vb6AFoBS6C9D99wC6YF1sVN22qC1vCA,True,50067166,12516791,78222,39111,39111,72FwbpFGoLEazJEdpqNtPNefsadUrimUqma9wSoy4qiS,3128890,13415276,-10286386,624
2021-12-05 01:50:36.504518,2021-11-18 10:14:18-05:00,79,3fB955q6xxxZcgnCyguLwkSa7egxgBoksPQVQ3U8HRHL,GK7cTdhfSpapJB8dFzEkV8c1UFkJPj281DwztnpKjxLx,True,396512066,99128016,617495,308747,308748,72FwbpFGoLEazJEdpqNtPNefsadUrimUqma9wSoy4qiS,24699804,126063918,-101364114,622
2021-12-05 01:50:36.504518,2021-11-18 10:15:21-05:00,80,FpqCxvTkSiwDwD5qEt6hXJxzFDLFLAQ8VevK8zwRqYun,A3p6YQisCJKpNkF7vkjZRbEfbnUt7vTZdR2zPBUSdTkk,True,300181552,75045388,466645,233322,233323,72FwbpFGoLEazJEdpqNtPNefsadUrimUqma9wSoy4qiS,18665800,79835746,-61169946,621
2021-12-05 01:50:36.504518,2021-11-18 10:16:26-05:00,81,EDE1swNYZ99y9idZacAw5Ncwz2DyD78SqvKMUXA2Dbw4,HSmYYMpNQNr1F2zjvysGRrC57FyusAJNsaXWfbmCfZh4,True,88752328,22188082,138081,69040,69041,72FwbpFGoLEazJEdpqNtPNefsadUrimUqma9wSoy4qiS,5523240,28477746,-22954506,622
2021-12-05 01:50:36.504518,2021-11-18 10:17:21-05:00,82,6meAnGTy2XNUDk9qSJZGT6BBRinA5iGiDYEy2T88LXuX,BCzNQCn3J1381yNH5xp5ky9QmVKVdSofSUaLHtxKxPBW,True,3118482,779620,4830,2415,2415,72FwbpFGoLEazJEdpqNtPNefsadUrimUqma9wSoy4qiS,193210,823990,-630780,619
2021-12-05 01:50:36.504518,2021-11-18 10:18:18-05:00,83,DXZMRSKFgnNdiXHps2xzayuztJNH9EUUz2wkCCneXtW5,9Z2sUfTCZCkmw5n3HSsoLG992AcpJo2qxp7XpJnnBxZM,True,121458953,30364738,187677,93838,93839,72FwbpFGoLEazJEdpqNtPNefsadUrimUqma9wSoy4qiS,7507105,29597161,-22090056,618
2021-12-05 01:50:36.504518,2021-11-18 10:20:16-05:00,84,6zc2j7WaicYnnYjR6iMVLgJ9sqmvuKzkHNSSmcgbXrHw,5NBipewC9DDqx4p8cQn1UxRLZhDWyaTubUFoEzWdLH5Y,True,137471424,34367856,214112,107056,107056,72FwbpFGoLEazJEdpqNtPNefsadUrimUqma9wSoy4qiS,8564480,35845261,-27280781,623
2021-12-05 01:50:36.504518,2021-11-18 10:20:16-05:00,85,5F6M2rEMMvaFGWWCf8XioLucUfb7nnp96vx9BcbroVsD,EYxYvNkDPViCFpWt7nsnhU27BLNuMbikAV7tNjcs3fFe,True,42478478,10619619,65754,32877,32877,72FwbpFGoLEazJEdpqNtPNefsadUrimUqma9wSoy4qiS,2630175,12354458,-9724283,619
2021-12-05 01:50:36.504518,2021-11-18 10:21:18-05:00,86,3PmLtoHk5uuB5e6KNUqr9XaFiZYSMSB6yt1k5xzHUFUv,DyrVKXFMchomdbzRaK4CEwYwVMFbGYVja6hwGJQJvUMH,True,1452381802,363095450,2238026,1119013,1119013,72FwbpFGoLEazJEdpqNtPNefsadUrimUqma9wSoy4qiS,89521049,392083423,-302562374,616
2021-12-05 01:50:36.504518,2021-11-18 10:24:18-05:00,87,3A5AuwDWP4fT7RUqNBj51AxdS4uYkjEZmFYrykBJPp1X,GEXVPiMjcD2RS8jcEmo3k8CET3bJ8Fv3cAUn1ZwhxJy6,True,22913240139,5728310034,35820390,17910195,17910195,72FwbpFGoLEazJEdpqNtPNefsadUrimUqma9wSoy4qiS,1432815612,8049286942,-6616471330,625
2021-12-05 01:50:36.504518,2021-11-18 10:24:18-05:00,88,HNCJ9xJCwy9rBzYHDF4AsE677ueQDGHS1riTGoBGdDgh,D8ZBxkpAFu877Lnsuazfyme3nB5cHYsSoDCUrMPMPLe3,True,113260723,28315180,168205,84102,84103,72FwbpFGoLEazJEdpqNtPNefsadUrimUqma9wSoy4qiS,6728230,34544949,-27816719,594
2021-12-05 01:50:36.504518,2021-11-18 10:24:18-05:00,89,7zDNgPFeomS1hdQhuY8iGF3nnGMNnx1YrinZJetrefje,AKyG5R6Bac6Fu83ruL9FGpjKCfDKxbP6QfEGbCgqegiV,True,303707994,75926998,453374,226687,226687,72FwbpFGoLEazJEdpqNtPNefsadUrimUqma9wSoy4qiS,18134989,78297014,-60162025,597
2021-12-05 01:50:36.504518,2021-11-18 10:24:18-05:00,90,7DWHQdHp5svNzMwB6E5sStKHdHTw2jWwhK5pGHW8bjXg,EG3PvMxk7SP6J9aDwkPBBqtZYckFHWGTfsnK8nunhYka,True,79302367,19825591,117340,58670,58670,72FwbpFGoLEazJEdpqNtPNefsadUrimUqma9wSoy4qiS,4693639,20662052,-15968413,591
2021-12-05 01:50:36.504518,2021-11-18 10:25:17-05:00,91,3XzkSrNTGd3Fhd4M3gYzvz2utbQpFN1fhtbAaZu7C39R,GMsZGGfktTzYi7GhD3W6HY9QY9bznqTKfeArksikLE71,True,20670789,5167697,31429,15714,15715,72FwbpFGoLEazJEdpqNtPNefsadUrimUqma9wSoy4qiS,1257163,5085393,-3828230,608
2021-12-05 01:50:36.504518,2021-11-18 10:25:18-05:00,92,26F7WDhDLwsFPgkeUDruwUiRn1R6SWS9rD3t33Tn1Ueq,88RtRiccENAcTo3hExVk9KgWhW5zrfGY175KN5EhnejY,True,227988000,56997000,343352,171676,171676,72FwbpFGoLEazJEdpqNtPNefsadUrimUqma9wSoy4qiS,13734108,65300929,-51566821,602
2021-12-05 01:50:36.504518,2021-11-18 10:25:18-05:00,93,82ahWrNx6L73jAvzt4PAv7FuhwSdGqG4KqAZWD2uwEZt,2funPHa9Xi1hcgj7rHc7NHDYQ5HjgZ7UvbnZpet3u7kQ,True,33821151,8455287,52830,26415,26415,72FwbpFGoLEazJEdpqNtPNefsadUrimUqma9wSoy4qiS,2113209,11405843,-9292634,624
2021-12-05 01:50:36.504518,2021-11-18 10:25:19-05:00,94,57GUgfEp9ZQ5iAU2nx1Z2Tiz3gqq7yBNaqfE1cvxjFYt,98upivFa9Tdy3RZHGM1i2k5zeczaGqioq3rTzc3DMf4x,True,437207805,109301951,670348,335174,335174,72FwbpFGoLEazJEdpqNtPNefsadUrimUqma9wSoy4qiS,26813931,120624442,-93810511,613
2021-12-05 01:50:36.504518,2021-11-18 10:25:19-05:00,95,EFHg5FatMRRSZnKJPJF9e1iw2cjPJRmwTTZYtkHno9DP,84LnLKhZDJgWFnbBYnYjqWkjymemXfidecPFwnUAvuFj,True,1016651737,254162934,1558230,779115,779115,72FwbpFGoLEazJEdpqNtPNefsadUrimUqma9wSoy4qiS,62329212,288274608,-225945396,613
2021-12-05 01:50:36.504518,2021-11-18 10:25:19-05:00,96,4xsYjVsPm2C2itNtJb3NYkBp4WySHUwtSbWdu9fge8wz,8zu2jMoTndZpf9khY9PMhve88LRwrKNTuVuLpa5ss8qo,True,1563315078,390828769,2336404,1168202,1168202,72FwbpFGoLEazJEdpqNtPNefsadUrimUqma9wSoy4qiS,93456185,405406859,-311950674,597
2021-12-05 01:50:36.504518,2021-11-18 10:25:20-05:00,97,66SjFhmiNYz8tLRnBhZUbowWGTbM16G52X3AT2hma2wN,3wVy8nk24HCFZWMiacGe8QsJquYaadZ9pQg44bGRwdE3,True,121567163,30391790,187832,93916,93916,72FwbpFGoLEazJEdpqNtPNefsadUrimUqma9wSoy4qiS,7513308,38071109,-30557801,618
2021-12-05 01:50:36.504518,2021-11-18 10:25:20-05:00,98,7qJorn74oJLvVFiDqfhRRSGvcxNuU6DTAhQDtkJ3ERnz,EXYBVDWDDvY6fb45EHxTjL7FWJGHN8Cy9FQFHCKSPrEC,True,84360427,21090106,130700,65350,65350,72FwbpFGoLEazJEdpqNtPNefsadUrimUqma9wSoy4qiS,5228012,26341558,-21113546,619
2021-12-05 01:50:36.504518,2021-11-18 10:26:15-05:00,99,J2gTwrYpzezkRupgBtgudQn5D33x6WjeBhTHnrA1qgqa,FBzoHRwqGRjnMvPEpiZVjtGZYJmAbneE4dpToXPzy8bv,True,31163779066,7790944766,48209107,24104553,24104554,72FwbpFGoLEazJEdpqNtPNefsadUrimUqma9wSoy4qiS,1928364286,8356936515,-6428572229,618
2021-12-05 01:50:36.504518,2021-11-18 10:26:15-05:00,100,3Ek5j2ea8wS2nCxsNgn2AbovxzJwGK7zc6xarkigSA3u,DEWmTn3Ah4F3nNXpoQLt1GG65Dsf4ZmGjn7FZUJyK6rP,True,5204417208,1301104302,7523145,3761572,3761573,72FwbpFGoLEazJEdpqNtPNefsadUrimUqma9wSoy4qiS,300925823,1489568013,-1188642190,578
2021-12-05 01:50:36.504518,2021-11-18 10:27:24-05:00,101,HfRH3JeKFL399DkU3omcbiXjKvfdVq8YuXBN1rtrcwxz,3pgq9GHmS5DSUqwtPEAx5WgfHwAp65teUyTbnQVuq1UA,True,21132854,5283213,31308,15654,15654,72FwbpFGoLEazJEdpqNtPNefsadUrimUqma9wSoy4qiS,1252342,5121973,-3869631,592
2021-12-05 01:50:36.504518,2021-11-18 10:27:24-05:00,102,E5KDZriZ89a5D4VsMaWxndMMG68RT4weruJ1tCEc6tSx,CaSwkUocpbyyGCQBgKjJZJgcexbyqs2GTrGJH6EMWXAz,True,31068030927,7767007731,45283447,22641723,22641724,72FwbpFGoLEazJEdpqNtPNefsadUrimUqma9wSoy4qiS,1811337898,8335656089,-6524318191,583
2021-12-05 01:50:36.504518,2021-11-18 10:27:27-05:00,103,36ByQojnxEckWdQTjqHfxKqCx9yjqWQsPsZyqaN72UWR,AZoirtS1fjX61agRM64tqThVinnJTh3BWgiHyNHPTgZP,True,34317688,8579422,49707,24853,24854,72FwbpFGoLEazJEdpqNtPNefsadUrimUqma9wSoy4qiS,1988308,9857876,-7869568,579
2021-12-05 01:50:36.504518,2021-11-18 10:27:29-05:00,104,2XFYFxNQbCr5ao4cVzRZt45fsAwZc4jD9XTABmdqaJWd,CvpzBuDjyimaYFGWFkkBcaZGSRtAvtF6MtRV54mqZ74k,True,2277907,569476,3253,1626,1627,72FwbpFGoLEazJEdpqNtPNefsadUrimUqma9wSoy4qiS,130149,664253,-534104,571
2021-12-05 01:50:36.504518,2021-11-18 10:27:34-05:00,105,8nXbrdjjaHB73CRPRenGEQj73wbtEFGDwXsehRGMhsap,43pvdcJ6f27wz94D6ZboKwRJYbyvYCrjsJhYsvk7LJCM,True,141776801,35444200,210163,105081,105082,72FwbpFGoLEazJEdpqNtPNefsadUrimUqma9wSoy4qiS,8406520,42033889,-33627369,592
2021-12-05 01:50:36.504518,2021-11-18 10:27:34-05:00,106,EQYUWtYbtvN9C9ixiupXPjHyFWHsYa7dUh4DSd6rxbzt,iS616uGNCwCxP1taAvvdvA2KdqfXRSjcQWwZRUgBkLb,True,39062986,9765746,53182,26591,26591,72FwbpFGoLEazJEdpqNtPNefsadUrimUqma9wSoy4qiS,2127285,11373205,-9245920,544
2021-12-05 01:50:36.504518,2021-11-18 10:27:37-05:00,107,CQSb6ZVY1KVNXFAg8pxm8RvBBGGqRSU7FMvwHJPy46u8,FRBv3b5VTfKN1bK4DXFY4329LFbvm882P47edrgpuSM,True,3313448254,828362063,4681411,2340705,2340706,72FwbpFGoLEazJEdpqNtPNefsadUrimUqma9wSoy4qiS,187256452,763943372,-576686920,565
2021-12-05 01:50:36.504518,2021-11-18 10:27:37-05:00,108,EvSdLa5PeJiaaaE3omJNG7cw1tptZnHTituYswVHSwm3,68ESX2mBsfxQo2U9jsbmHo7TzPTxr9mGH5Y11ZLR7E3A,True,457497802,114374450,654938,327469,327469,72FwbpFGoLEazJEdpqNtPNefsadUrimUqma9wSoy4qiS,26197537,131247284,-105049747,572
2021-12-05 01:50:36.504518,2021-11-18 10:27:37-05:00,109,AzmgakTxLAutgbcNkxi3S4M6MvuZvwcrzMc43ErMFk4h,7KR9xHmrpNDAuYo63YTTvWuaKsjbzF3bPTWDudsJK9oU,True,233910605,58477651,328492,164246,164246,72FwbpFGoLEazJEdpqNtPNefsadUrimUqma9wSoy4qiS,13139691,72973326,-59833635,561
2021-12-05 01:50:36.504518,2021-11-18 10:27:37-05:00,110,8d333AWdyiVhvkAdiKCTwhgzaPBMbn8mtucwUC1SAbZZ,3BM8UNLN7XGRaYRjezAqFVMr1z4PS3VRXiN1NAtvBuD9,True,362123835,90530958,505066,252533,252533,72FwbpFGoLEazJEdpqNtPNefsadUrimUqma9wSoy4qiS,20202658,96840749,-76638091,557
2021-12-05 01:50:36.504518,2021-11-18 10:27:38-05:00,111,BELLbzmdx1SYke9kZUxFi9VcdvwaHmkZyv24FArQ1J2f,5a5LfKakAaFEVkavVHgExKaUr25RWYpzFic6MUQQ62uc,True,6764584126,1691146031,9464871,4732435,4732436,72FwbpFGoLEazJEdpqNtPNefsadUrimUqma9wSoy4qiS,378594870,1955541773,-1576946903,559
2021-12-05 01:50:36.504518,2021-11-18 11:31:18-05:00,112,J5WcVsKNHbfioai1LRowvjvtEmUJBEkeoBim1ThshpoP,Ajh7SWBq3zJR4vb6AFoBS6C9D99wC6YF1sVN22qC1vCA,True,36779372,9194843,57466,28733,28733,72FwbpFGoLEazJEdpqNtPNefsadUrimUqma9wSoy4qiS,2298644,10784628,-8485984,624
2021-12-05 01:50:36.504518,2021-11-18 11:31:18-05:00,113,9b5c6WqiKuBa6ARf1evmyrDZ8rYv2VCgjSDME7HFbzGk,65TnTCwZ8nTgu8CXXAMvjm6iZhdjwGxmWZnmAgWeebYM,True,398721943,99680485,610257,305128,305129,72FwbpFGoLEazJEdpqNtPNefsadUrimUqma9wSoy4qiS,24410307,104643595,-80233288,612
2021-12-05 01:50:36.504518,2021-11-18 11:31:18-05:00,114,3fB955q6xxxZcgnCyguLwkSa7egxgBoksPQVQ3U8HRHL,GK7cTdhfSpapJB8dFzEkV8c1UFkJPj281DwztnpKjxLx,True,291275614,72818903,453105,226552,226553,72FwbpFGoLEazJEdpqNtPNefsadUrimUqma9wSoy4qiS,18124201,100264365,-82140164,622
2021-12-05 01:50:36.504518,2021-11-18 11:31:18-05:00,115,7ckvB1uchDPcA5vkjJvu4DHCkgGq81qbJrd4P2CwPDV8,pVjScFyTQfYJ74uA9JLEsChSrtY8fRi2dCM3jtWC6bp,True,12476212,3119053,19238,9619,9619,72FwbpFGoLEazJEdpqNtPNefsadUrimUqma9wSoy4qiS,769532,4283542,-3514010,616
2021-12-05 01:50:36.504518,2021-11-18 11:34:18-05:00,116,FpqCxvTkSiwDwD5qEt6hXJxzFDLFLAQ8VevK8zwRqYun,A3p6YQisCJKpNkF7vkjZRbEfbnUt7vTZdR2zPBUSdTkk,True,220586284,55146571,344080,172040,172040,72FwbpFGoLEazJEdpqNtPNefsadUrimUqma9wSoy4qiS,13763218,64195344,-50432126,623
2021-12-05 01:50:36.504518,2021-11-18 11:35:16-05:00,117,6meAnGTy2XNUDk9qSJZGT6BBRinA5iGiDYEy2T88LXuX,BCzNQCn3J1381yNH5xp5ky9QmVKVdSofSUaLHtxKxPBW,True,2290920,572730,3540,1770,1770,72FwbpFGoLEazJEdpqNtPNefsadUrimUqma9wSoy4qiS,141622,662711,-521089,618
2021-12-05 01:50:36.504518,2021-11-18 11:35:16-05:00,118,EDE1swNYZ99y9idZacAw5Ncwz2DyD78SqvKMUXA2Dbw4,HSmYYMpNQNr1F2zjvysGRrC57FyusAJNsaXWfbmCfZh4,True,65159844,16289961,100361,50180,50181,72FwbpFGoLEazJEdpqNtPNefsadUrimUqma9wSoy4qiS,4014451,22635175,-18620724,616
2021-12-05 01:50:36.504518,2021-11-18 11:35:17-05:00,119,DXZMRSKFgnNdiXHps2xzayuztJNH9EUUz2wkCCneXtW5,9Z2sUfTCZCkmw5n3HSsoLG992AcpJo2qxp7XpJnnBxZM,True,89304340,22326085,139393,69696,69697,72FwbpFGoLEazJEdpqNtPNefsadUrimUqma9wSoy4qiS,5575732,23933968,-18358236,624
2021-12-05 01:50:36.504518,2021-11-18 12:03:13-05:00,120,5F6M2rEMMvaFGWWCf8XioLucUfb7nnp96vx9BcbroVsD,EYxYvNkDPViCFpWt7nsnhU27BLNuMbikAV7tNjcs3fFe,True,31210620,7802655,48706,24353,24353,72FwbpFGoLEazJEdpqNtPNefsadUrimUqma9wSoy4qiS,1948263,9889813,-7941550,624
2021-12-05 01:50:36.504518,2021-11-18 12:07:14-05:00,121,FZhvN1RjLoBK9EpCeyEobYsvdHirtbTXV82c9EV9nn2u,FSeHqYNof79JYrRb7ZkJWEb4TfS5wx7HTdvT1kLCexHM,True,123917896,30979474,189729,94864,94865,72FwbpFGoLEazJEdpqNtPNefsadUrimUqma9wSoy4qiS,7589181,30069915,-22480734,612
2021-12-05 01:50:36.504518,2021-11-18 12:07:14-05:00,122,4xsYjVsPm2C2itNtJb3NYkBp4WySHUwtSbWdu9fge8wz,8zu2jMoTndZpf9khY9PMhve88LRwrKNTuVuLpa5ss8qo,True,1151164028,287791007,1774643,887321,887322,72FwbpFGoLEazJEdpqNtPNefsadUrimUqma9wSoy4qiS,70985752,326400030,-255414278,616
2021-12-05 01:50:36.504518,2021-11-18 12:07:16-05:00,123,3PmLtoHk5uuB5e6KNUqr9XaFiZYSMSB6yt1k5xzHUFUv,DyrVKXFMchomdbzRaK4CEwYwVMFbGYVja6hwGJQJvUMH,True,1064078010,266019502,1579329,789664,789665,72FwbpFGoLEazJEdpqNtPNefsadUrimUqma9wSoy4qiS,63173168,315415177,-252242009,593
2021-12-05 01:50:36.504518,2021-11-18 12:07:16-05:00,124,3XzkSrNTGd3Fhd4M3gYzvz2utbQpFN1fhtbAaZu7C39R,GMsZGGfktTzYi7GhD3W6HY9QY9bznqTKfeArksikLE71,True,15208879,3802219,23680,11840,11840,72FwbpFGoLEazJEdpqNtPNefsadUrimUqma9wSoy4qiS,947219,4112693,-3165474,622
2021-12-05 01:50:36.504518,2021-11-18 12:07:16-05:00,125,Gs3WP18hbzNpbBgiU39e6tfkggfCKRyNqPqJQcthuHFD,4XAY25YUma6gUdG2GdbXeivum3t21g93ZagfWGTZYkWZ,True,94249166,23562291,145701,72850,72851,72FwbpFGoLEazJEdpqNtPNefsadUrimUqma9wSoy4qiS,5828076,23597379,-17769303,618
2021-12-05 01:50:36.504518,2021-11-18 12:07:18-05:00,126,7zDNgPFeomS1hdQhuY8iGF3nnGMNnx1YrinZJetrefje,AKyG5R6Bac6Fu83ruL9FGpjKCfDKxbP6QfEGbCgqegiV,True,223344749,55836187,336898,168449,168449,72FwbpFGoLEazJEdpqNtPNefsadUrimUqma9wSoy4qiS,13475921,63038561,-49562640,603
2021-12-05 01:50:36.504518,2021-11-18 12:07:18-05:00,127,7DWHQdHp5svNzMwB6E5sStKHdHTw2jWwhK5pGHW8bjXg,EG3PvMxk7SP6J9aDwkPBBqtZYckFHWGTfsnK8nunhYka,True,58317218,14579304,86923,43461,43462,72FwbpFGoLEazJEdpqNtPNefsadUrimUqma9wSoy4qiS,3476939,16613142,-13136203,596
2021-12-05 01:50:36.504518,2021-11-18 12:07:20-05:00,128,HNCJ9xJCwy9rBzYHDF4AsE677ueQDGHS1riTGoBGdDgh,D8ZBxkpAFu877Lnsuazfyme3nB5cHYsSoDCUrMPMPLe3,True,83285395,20821348,124646,62323,62323,72FwbpFGoLEazJEdpqNtPNefsadUrimUqma9wSoy4qiS,4985850,27509246,-22523396,598
2021-12-05 01:50:36.504518,2021-11-18 12:07:25-05:00,129,26F7WDhDLwsFPgkeUDruwUiRn1R6SWS9rD3t33Tn1Ueq,88RtRiccENAcTo3hExVk9KgWhW5zrfGY175KN5EhnejY,True,167623450,41905862,254909,127454,127455,72FwbpFGoLEazJEdpqNtPNefsadUrimUqma9wSoy4qiS,10196364,52241888,-42045524,608
2021-12-05 01:50:36.504518,2021-11-18 12:08:18-05:00,130,57GUgfEp9ZQ5iAU2nx1Z2Tiz3gqq7yBNaqfE1cvxjFYt,98upivFa9Tdy3RZHGM1i2k5zeczaGqioq3rTzc3DMf4x,True,321374904,80343726,498619,249309,249310,72FwbpFGoLEazJEdpqNtPNefsadUrimUqma9wSoy4qiS,19944781,96843864,-76899083,620
2021-12-05 01:50:36.504518,2021-11-18 12:08:21-05:00,131,EFHg5FatMRRSZnKJPJF9e1iw2cjPJRmwTTZYtkHno9DP,84LnLKhZDJgWFnbBYnYjqWkjymemXfidecPFwnUAvuFj,True,747363707,186840926,1160460,580230,580230,72FwbpFGoLEazJEdpqNtPNefsadUrimUqma9wSoy4qiS,46418411,231058162,-184639751,621
2021-12-05 01:50:36.504518,2021-11-18 12:09:17-05:00,132,82ahWrNx6L73jAvzt4PAv7FuhwSdGqG4KqAZWD2uwEZt,2funPHa9Xi1hcgj7rHc7NHDYQ5HjgZ7UvbnZpet3u7kQ,True,24829146,6207286,38733,19366,19367,72FwbpFGoLEazJEdpqNtPNefsadUrimUqma9wSoy4qiS,1549347,9055632,-7506285,624
2021-12-05 01:50:36.504518,2021-11-18 12:09:17-05:00,133,EQYUWtYbtvN9C9ixiupXPjHyFWHsYa7dUh4DSd6rxbzt,iS616uGNCwCxP1taAvvdvA2KdqfXRSjcQWwZRUgBkLb,True,28990699,7247674,44938,22469,22469,72FwbpFGoLEazJEdpqNtPNefsadUrimUqma9wSoy4qiS,1797553,9038684,-7241131,620
2021-12-05 01:50:36.504518,2021-11-18 12:09:18-05:00,134,3A5AuwDWP4fT7RUqNBj51AxdS4uYkjEZmFYrykBJPp1X,GEXVPiMjcD2RS8jcEmo3k8CET3bJ8Fv3cAUn1ZwhxJy6,True,16812510597,4203127649,26050959,13025479,13025480,72FwbpFGoLEazJEdpqNtPNefsadUrimUqma9wSoy4qiS,1042038377,6406555163,-5364516786,619
2021-12-05 01:50:36.504518,2021-11-18 12:09:19-05:00,135,3Ek5j2ea8wS2nCxsNgn2AbovxzJwGK7zc6xarkigSA3u,DEWmTn3Ah4F3nNXpoQLt1GG65Dsf4ZmGjn7FZUJyK6rP,True,3837650532,959412633,5793050,2896525,2896525,72FwbpFGoLEazJEdpqNtPNefsadUrimUqma9wSoy4qiS,231722022,1190333774,-958611752,603
2021-12-05 01:50:36.504518,2021-11-18 12:09:20-05:00,136,66SjFhmiNYz8tLRnBhZUbowWGTbM16G52X3AT2hma2wN,3wVy8nk24HCFZWMiacGe8QsJquYaadZ9pQg44bGRwdE3,True,89053218,22263304,132392,66196,66196,72FwbpFGoLEazJEdpqNtPNefsadUrimUqma9wSoy4qiS,5295700,30337086,-25041386,594
2021-12-05 01:50:36.504518,2021-11-18 12:10:15-05:00,137,J2gTwrYpzezkRupgBtgudQn5D33x6WjeBhTHnrA1qgqa,FBzoHRwqGRjnMvPEpiZVjtGZYJmAbneE4dpToXPzy8bv,True,22857269773,5714317443,34713202,17356601,17356601,72FwbpFGoLEazJEdpqNtPNefsadUrimUqma9wSoy4qiS,1388528093,6777185060,-5388656967,607
2021-12-05 01:50:36.504518,2021-11-18 12:10:24-05:00,138,36ByQojnxEckWdQTjqHfxKqCx9yjqWQsPsZyqaN72UWR,AZoirtS1fjX61agRM64tqThVinnJTh3BWgiHyNHPTgZP,True,25227517,6306879,36354,18177,18177,72FwbpFGoLEazJEdpqNtPNefsadUrimUqma9wSoy4qiS,1454199,7867217,-6413018,576
2021-12-05 01:50:36.504518,2021-11-18 12:10:28-05:00,139,8d333AWdyiVhvkAdiKCTwhgzaPBMbn8mtucwUC1SAbZZ,3BM8UNLN7XGRaYRjezAqFVMr1z4PS3VRXiN1NAtvBuD9,True,266346246,66586561,368228,184114,184114,72FwbpFGoLEazJEdpqNtPNefsadUrimUqma9wSoy4qiS,14729151,77461439,-62732288,553
2021-12-05 01:50:36.504518,2021-11-18 12:10:28-05:00,140,BELLbzmdx1SYke9kZUxFi9VcdvwaHmkZyv24FArQ1J2f,5a5LfKakAaFEVkavVHgExKaUr25RWYpzFic6MUQQ62uc,True,4979291774,1244822943,7004760,3502380,3502380,72FwbpFGoLEazJEdpqNtPNefsadUrimUqma9wSoy4qiS,280190410,1559543262,-1279352852,562
2021-12-05 01:50:36.504518,2021-11-18 12:10:28-05:00,141,CQSb6ZVY1KVNXFAg8pxm8RvBBGGqRSU7FMvwHJPy46u8,FRBv3b5VTfKN1bK4DXFY4329LFbvm882P47edrgpuSM,True,2435265809,608816452,3382528,1691264,1691264,72FwbpFGoLEazJEdpqNtPNefsadUrimUqma9wSoy4qiS,135301127,618206723,-482905596,555
2021-12-05 01:50:36.504518,2021-11-18 12:10:31-05:00,142,HfRH3JeKFL399DkU3omcbiXjKvfdVq8YuXBN1rtrcwxz,3pgq9GHmS5DSUqwtPEAx5WgfHwAp65teUyTbnQVuq1UA,True,15464111,3866027,21291,10645,10646,72FwbpFGoLEazJEdpqNtPNefsadUrimUqma9wSoy4qiS,851669,4139498,-3287829,550
