,ts,record_id,user_authority,user,direction,collateral_before,cumulative_deposits_before,amount
2021-12-05 01:50:36.504518,2021-12-02 22:56:08-05:00,3218,DSTHCyggXM8QzHfNf57epKb5QEQYbRqmjPxnC14TfLgc,WMWSSoJRn4JfHrgfTzUc6dUdgVWtJh58KMyq8kxsFkV,DepositDirection.DEPOSIT(),0,0,10000000
2021-12-05 01:50:36.504518,2021-12-02 22:57:28-05:00,3219,9LSC7SYKbDsfZkfvrL9nCEgnppXSY98ZuidDXFG9dr4B,EYZigKfSBxSymcJtSYhCfcxaZaxLYLWJZtdL5jM4dsJc,DepositDirection.WITHDRAW(),23000000,23000000,23000000
2021-12-05 01:50:36.504518,2021-12-02 22:57:30-05:00,3220,9ydHRjDWvWV2XqbXKKpeLDh2RV7WnQZWDTi4ahgDjGNh,AiJQBv4a1Z4w2rsRog5WTaKb4dTjAXfAvXcWoW4DztSW,DepositDirection.WITHDRAW(),69491494,70000000,69490000
2021-12-05 01:50:36.504518,2021-12-02 22:59:07-05:00,3221,3jHcdzBUpAKy2VpQUydi4ajsaPfb22dA4SF8s2yR1Akq,3ruyZhXZDHkjvihQ7DC6331eA8JcUGYAy7jmBStmBPNW,DepositDirection.DEPOSIT(),0,0,22000000
2021-12-05 01:50:36.504518,2021-12-02 22:59:24-05:00,3222,CRbpWGYCG3CQjoAuv7dB9a3XyoeFSK8TYMrsokajQUsg,J7xXvP9BRyA9nG6TNjLWxqfKUMx14WeP792csT5jS5FE,DepositDirection.DEPOSIT(),0,0,70000000
2021-12-05 01:50:36.504518,2021-12-02 22:59:36-05:00,3223,2dAL9MLS4xNaK4wiNaBds1uLsZpUjhE91Z1Wpws2sXm7,CpmRHsCmNVNpWz9uyxy2p2HhcgZS2a9L4f4YD8S32xco,DepositDirection.DEPOSIT(),0,0,136000000
2021-12-05 01:50:36.504518,2021-12-02 22:59:48-05:00,3224,DSTHCyggXM8QzHfNf57epKb5QEQYbRqmjPxnC14TfLgc,WMWSSoJRn4JfHrgfTzUc6dUdgVWtJh58KMyq8kxsFkV,DepositDirection.DEPOSIT(),10000000,10000000,40000000
2021-12-05 01:50:36.504518,2021-12-02 23:01:27-05:00,3225,CRbpWGYCG3CQjoAuv7dB9a3XyoeFSK8TYMrsokajQUsg,J7xXvP9BRyA9nG6TNjLWxqfKUMx14WeP792csT5jS5FE,DepositDirection.WITHDRAW(),69514615,70000000,69510000
2021-12-05 01:50:36.504518,2021-12-02 23:02:51-05:00,3226,GYaXYcb2zR54sQrSW12eVWZCFX5P9hz8v1RoJMjCbNau,DUWrxcyYzkmgPFQqSswEdxiXkedDWvrR84VCJdgqMcg7,DepositDirection.DEPOSIT(),0,0,69000000
2021-12-05 01:50:36.504518,2021-12-02 23:03:34-05:00,3227,2dAL9MLS4xNaK4wiNaBds1uLsZpUjhE91Z1Wpws2sXm7,CpmRHsCmNVNpWz9uyxy2p2HhcgZS2a9L4f4YD8S32xco,DepositDirection.WITHDRAW(),134396315,136000000,134390000
2021-12-05 01:50:36.504518,2021-12-02 23:04:45-05:00,3228,GYaXYcb2zR54sQrSW12eVWZCFX5P9hz8v1RoJMjCbNau,DUWrxcyYzkmgPFQqSswEdxiXkedDWvrR84VCJdgqMcg7,DepositDirection.WITHDRAW(),68309876,69000000,68300000
2021-12-05 01:50:36.504518,2021-12-02 23:05:22-05:00,3229,8CECAAZnP1vAP5W5QwW22GuNTRZeYojFxP2u7rW1q4MF,Hs92LGHwMq7jJ1uM8jqYSdjc6R6GHXrvRW6qGVadoDNH,DepositDirection.DEPOSIT(),0,0,136000000
2021-12-05 01:50:36.504518,2021-12-02 23:06:24-05:00,3230,FHp6RfgGJgTjmnVfNY8MzPJwvT7pc4vfTQPUtBdgsNzj,EBZ56ysNQMsAq9UZoKckaL21r7ZZsmk6VEskygQJS8du,DepositDirection.DEPOSIT(),0,0,6000000
2021-12-05 01:50:36.504518,2021-12-02 23:07:53-05:00,3231,FfmzhKXKAzutHZNoEqL44awtdxocZSYbSjEAe5dFcCEi,Ese8Q1fUzWdnfaEVjBTKaucQLhCijn6s8hvnnTUxtsoG,DepositDirection.DEPOSIT(),33591108,34000000,180000000
2021-12-05 01:50:36.504518,2021-12-02 23:09:08-05:00,3232,8CECAAZnP1vAP5W5QwW22GuNTRZeYojFxP2u7rW1q4MF,Hs92LGHwMq7jJ1uM8jqYSdjc6R6GHXrvRW6qGVadoDNH,DepositDirection.WITHDRAW(),134234116,136000000,134230000
2021-12-05 01:50:36.504518,2021-12-02 23:10:06-05:00,3233,FfmzhKXKAzutHZNoEqL44awtdxocZSYbSjEAe5dFcCEi,Ese8Q1fUzWdnfaEVjBTKaucQLhCijn6s8hvnnTUxtsoG,DepositDirection.WITHDRAW(),210747717,214000000,200000000
2021-12-05 01:50:36.504518,2021-12-02 23:13:26-05:00,3234,6ib1Zr1VA2QQAzTV1D8iQeJk923ciJwWhHnQc5RYZohU,AVTZxfJZjCAVWtQkvsQBunAutdeRgH6sZ7PGMSxQyHFX,DepositDirection.DEPOSIT(),0,0,22000000
2021-12-05 01:50:36.504518,2021-12-02 23:26:38-05:00,3235,D14hUzi7EvG2yK53KbzMRemt13QP5ft2yY2cwVz6P8qg,FQqTgaffSf9mVRfndh8KXNQozqcJduxSAQsgfFEQbwCN,DepositDirection.DEPOSIT(),0,0,5000000
2021-12-05 01:50:36.504518,2021-12-02 23:26:50-05:00,3236,9KcdsKUcXrt2J3ZHcNtNJBR3b1AMhsJwJgQaFvyX1KQw,8GfGEvrGD2JjgE9KvwYbAaftHHXUWMTVdkr1djNqp9fi,DepositDirection.WITHDRAW(),100229719,103230000,100220000
2021-12-05 01:50:36.504518,2021-12-02 23:28:56-05:00,3237,Af4udhKwPugxReopcTZgWc7RU5J3CDibJf12f6iefvdL,FqSjqeK216e5w2iKFQNnpYyAkmCKpH4r5sEa1JrR2WkE,DepositDirection.WITHDRAW(),103797875,106040000,103790000
2021-12-05 01:50:36.504518,2021-12-02 23:29:49-05:00,3238,HKXjrJsm8WFkvCUsaPmBtb5CwGjfb31zcZjigrnzrYVP,5LEThafu84Yi7ALCyDN24KQdTtyne9frJKZkmrNizKDu,DepositDirection.WITHDRAW(),76854592,80880000,76850000
2021-12-05 01:50:36.504518,2021-12-02 23:30:37-05:00,3239,HKXjrJsm8WFkvCUsaPmBtb5CwGjfb31zcZjigrnzrYVP,5LEThafu84Yi7ALCyDN24KQdTtyne9frJKZkmrNizKDu,DepositDirection.DEPOSIT(),4592,4030000,77000000
2021-12-05 01:50:36.504518,2021-12-02 23:33:18-05:00,3240,HKXjrJsm8WFkvCUsaPmBtb5CwGjfb31zcZjigrnzrYVP,5LEThafu84Yi7ALCyDN24KQdTtyne9frJKZkmrNizKDu,DepositDirection.WITHDRAW(),76847353,81030000,76840000
2021-12-05 01:50:36.504518,2021-12-02 23:34:29-05:00,3241,Ayx8dFsVzUBb9b7QKxw7YHJuhptdSitBXFEczXTaxe85,EvU1VLChnowi6ccSPeJRSk65njrqZfYouAN7SHePxsxf,DepositDirection.DEPOSIT(),0,0,49000000
2021-12-05 01:50:36.504518,2021-12-02 23:37:01-05:00,3242,3GRUbdgNT5ceqGuzm75KnvFHA7dkpAWGvbDu58zQNeUu,EGXC1UgeSCvdgAGNFEvjPDY9vLTrqabP4uhoJPD9tkA,DepositDirection.WITHDRAW(),300539841,304260000,300530000
2021-12-05 01:50:36.504518,2021-12-02 23:42:10-05:00,3243,J9byePfQRKDpVSBgcJxL4SH7JHp5BsErdtzHtRACJAQ,6mhh5DdARLaUQwJc3u25nN8N9UZ7ELs7chcT1d8Jj2Uy,DepositDirection.DEPOSIT(),0,0,136000000
2021-12-05 01:50:36.504518,2021-12-02 23:42:40-05:00,3244,FAcB9WXEv8SY78Bm54qqGzJSFkVjAKg3BVAuFZbg7dQU,9xtecqQfSXhDF6ZDWsS3YMPVpJ3mKYzxuvQM6M485fbe,DepositDirection.DEPOSIT(),0,0,100000000
2021-12-05 01:50:36.504518,2021-12-02 23:46:29-05:00,3245,46tVwXBiC3PZgRomG7u9MjfaEQk9YLb17JvizMwRtEhS,HXWcuGLZ1hfd5Uq6sCLxA8mNpBwuck2qRnswEQXH2irL,DepositDirection.DEPOSIT(),0,0,20000000
2021-12-05 01:50:36.504518,2021-12-02 23:46:50-05:00,3246,aGv8mze319AKZrWcGK4z5ppEf7sW2oYn9mQ8NdtRQzr,C9AebcRXkLkQC3DEErvHvQCmsjg4s5eUJmpBqvuXkiSm,DepositDirection.DEPOSIT(),0,0,14000000
2021-12-05 01:50:36.504518,2021-12-02 23:47:14-05:00,3247,J9byePfQRKDpVSBgcJxL4SH7JHp5BsErdtzHtRACJAQ,6mhh5DdARLaUQwJc3u25nN8N9UZ7ELs7chcT1d8Jj2Uy,DepositDirection.WITHDRAW(),133391972,136000000,133389999
2021-12-05 01:50:36.504518,2021-12-02 23:48:15-05:00,3248,D14hUzi7EvG2yK53KbzMRemt13QP5ft2yY2cwVz6P8qg,FQqTgaffSf9mVRfndh8KXNQozqcJduxSAQsgfFEQbwCN,DepositDirection.WITHDRAW(),5015065,5000000,5010000
2021-12-05 01:50:36.504518,2021-12-02 23:48:24-05:00,3249,Cu325QBXrG1rrvT6vMduxDvorhpqgNGpN8vbyjyBgkm5,6v2doLE5eiAAbbh3iLNVLrQ1Un2BoH56nYP3bKXNs4md,DepositDirection.DEPOSIT(),0,0,136000000
2021-12-05 01:50:36.504518,2021-12-02 23:51:27-05:00,3250,Cu325QBXrG1rrvT6vMduxDvorhpqgNGpN8vbyjyBgkm5,6v2doLE5eiAAbbh3iLNVLrQ1Un2BoH56nYP3bKXNs4md,DepositDirection.WITHDRAW(),134219591,136000000,134210000
2021-12-05 01:50:36.504518,2021-12-02 23:52:35-05:00,3251,AMCZDBpnTtuUdwgMf1kMWJJaUmevCiGA2ek5AzbzR5eL,4EFiFd18zEsj4y9qSDyuiaF7oyF2vLWLFsnWnQx7rFF9,DepositDirection.DEPOSIT(),0,0,136000000
2021-12-05 01:50:36.504518,2021-12-02 23:54:51-05:00,3252,AMCZDBpnTtuUdwgMf1kMWJJaUmevCiGA2ek5AzbzR5eL,4EFiFd18zEsj4y9qSDyuiaF7oyF2vLWLFsnWnQx7rFF9,DepositDirection.WITHDRAW(),134106599,136000000,134100000
2021-12-05 01:50:36.504518,2021-12-02 23:56:25-05:00,3253,3VdSA9CED9f5swRwHX2U15U7J6Muaq8VPnCNy9CaGDHe,2YYstfnfdYic5NWmEbcUEHpccNUVd1EhuCkExvMsoMk8,DepositDirection.DEPOSIT(),0,0,262000000
2021-12-05 01:50:36.504518,2021-12-02 23:56:52-05:00,3254,RBfZzagY6oz29GhYqW6tZv2nPbZcGpa1TpC9yJm5qLR,6K3nd5Wu6AQ432YLT1yuWgezoKbLjGbs7nSMMWmcHYKX,DepositDirection.DEPOSIT(),0,0,100000000
2021-12-05 01:50:36.504518,2021-12-02 23:57:32-05:00,3255,G1EEvTNDfKPqo35rNw6RvfXrRVEagT9N9A6Aa6DixWAo,ACDUgz8ozh7Kw8NhWDgTPTdAehUg1Hhb86u9cfGoZoRp,DepositDirection.DEPOSIT(),0,0,136000000
2021-12-05 01:50:36.504518,2021-12-02 23:59:14-05:00,3256,9PP9QUpm8bxt777sENSmuFuhtnFdxnbiwkSmG8ntqVkV,CawPV4Z5H48hPB5h6NxNmTL6hCz141zzLKBbzCwAEPqs,DepositDirection.DEPOSIT(),0,0,88000000
2021-12-05 01:50:36.504518,2021-12-03 00:00:41-05:00,3257,G1EEvTNDfKPqo35rNw6RvfXrRVEagT9N9A6Aa6DixWAo,ACDUgz8ozh7Kw8NhWDgTPTdAehUg1Hhb86u9cfGoZoRp,DepositDirection.WITHDRAW(),134379045,136000000,134370000
2021-12-05 01:50:36.504518,2021-12-03 00:01:05-05:00,3258,Bxbti1rKNaKdSktLreUvKxXoJUBs4LZ91ubiYt7APTch,6EoB6hSdELxNm4cK3pTs1n3kauuJKz5mXateecuv3DbL,DepositDirection.DEPOSIT(),0,0,136000000
2021-12-05 01:50:36.504518,2021-12-03 00:03:54-05:00,3259,Bxbti1rKNaKdSktLreUvKxXoJUBs4LZ91ubiYt7APTch,6EoB6hSdELxNm4cK3pTs1n3kauuJKz5mXateecuv3DbL,DepositDirection.WITHDRAW(),134434841,136000000,134430000
2021-12-05 01:50:36.504518,2021-12-03 00:08:13-05:00,3260,14dm3MHJvHhfg5XH2rpP5D98uuU6r3UAiof8MBRJhWbJ,Gj6C6cuQN4Sv4RH9rvwY5gzEzJBjVSqpqDC7NnUnVoCd,DepositDirection.DEPOSIT(),0,0,1000000000
2021-12-05 01:50:36.504518,2021-12-03 00:14:30-05:00,3261,5inWN1iNiufPb6cTRjmRohQBjaya9L7vwse4R72H1gng,GVhtnssv6ymFZg5pbnE8ncwRqanCqw59HmzpsifE3Pp8,DepositDirection.DEPOSIT(),0,0,69000000
2021-12-05 01:50:36.504518,2021-12-03 00:16:13-05:00,3262,4JX6Ljt6cRK9XXw1TY21dZ4DFDwjLDvW73uUZR2P8Wn5,8a5q2YqtB7uW7Uh5KR84cRmFGxPGstdPTu2BbKLCaJds,DepositDirection.DEPOSIT(),0,0,500000000
2021-12-05 01:50:36.504518,2021-12-03 00:18:24-05:00,3263,3H6mb7Sm2CQ1Jfh3fA8gMsYSv4g7pVg1LGg6wqsMYWqp,FvRNYShaJuh9rNYcRhxh9VUByXjxyEKXxaSt6yHtXLsX,DepositDirection.DEPOSIT(),0,0,1100000
2021-12-05 01:50:36.504518,2021-12-03 00:19:20-05:00,3264,5inWN1iNiufPb6cTRjmRohQBjaya9L7vwse4R72H1gng,GVhtnssv6ymFZg5pbnE8ncwRqanCqw59HmzpsifE3Pp8,DepositDirection.WITHDRAW(),68232193,69000000,68230000
2021-12-05 01:50:36.504518,2021-12-03 00:20:20-05:00,3265,AiRVzSzQk7ro5dm3hUQ2LLkpJZo6xCLKpLC6GqMSENFe,CmtcsaN77aPSiaXafi3gMhtD9ro1nsfWkDtuEGurMpLv,DepositDirection.DEPOSIT(),0,0,68000000
2021-12-05 01:50:36.504518,2021-12-03 00:22:35-05:00,3266,AiRVzSzQk7ro5dm3hUQ2LLkpJZo6xCLKpLC6GqMSENFe,CmtcsaN77aPSiaXafi3gMhtD9ro1nsfWkDtuEGurMpLv,DepositDirection.WITHDRAW(),67197665,68000000,67190000
2021-12-05 01:50:36.504518,2021-12-03 00:23:41-05:00,3267,F3ao34W7JVUPvStgSf8V6ZwtCxbYeX59yB9igNLdAnH1,EHnk1Lw1gZnqrqp1NowF8MErxKJrZ3jBppPTDvCPjJAd,DepositDirection.DEPOSIT(),0,0,67000000
2021-12-05 01:50:36.504518,2021-12-03 00:25:08-05:00,3268,3qyKG4juvhcDnhoSVAFibqJtk5i4q8vLVgvwzXtdk5KP,2ofR6Hdm8qgQfKnaNFouzzBs311xgPcxny4ViS7g2Wxo,DepositDirection.DEPOSIT(),0,0,22000000
2021-12-05 01:50:36.504518,2021-12-03 00:26:06-05:00,3269,F3ao34W7JVUPvStgSf8V6ZwtCxbYeX59yB9igNLdAnH1,EHnk1Lw1gZnqrqp1NowF8MErxKJrZ3jBppPTDvCPjJAd,DepositDirection.WITHDRAW(),66367534,67000000,66360000
2021-12-05 01:50:36.504518,2021-12-03 00:26:58-05:00,3270,2HXwGMFodqQKenpX74JK3Pp77QxUzTrWxjyY85CPKmvx,7H2NBkRkGySwM7fXn5cJrttM9DmgyYtM4F1dsTukCofu,DepositDirection.DEPOSIT(),0,0,66000000
2021-12-05 01:50:36.504518,2021-12-03 00:28:09-05:00,3271,2HXwGMFodqQKenpX74JK3Pp77QxUzTrWxjyY85CPKmvx,7H2NBkRkGySwM7fXn5cJrttM9DmgyYtM4F1dsTukCofu,DepositDirection.WITHDRAW(),65339870,66000000,65330000
2021-12-05 01:50:36.504518,2021-12-03 00:30:11-05:00,3272,GWkVXmZNQdcdWNNu8dvRqct4aMhLoDNqijrTvxbfEdKN,6LKRNbJv2XkyjJQKCFAqFRPzvANrRBSTmu8doRWqTicU,DepositDirection.DEPOSIT(),1156,4750000,5000000
2021-12-05 01:50:36.504518,2021-12-03 00:31:20-05:00,3273,3H6mb7Sm2CQ1Jfh3fA8gMsYSv4g7pVg1LGg6wqsMYWqp,FvRNYShaJuh9rNYcRhxh9VUByXjxyEKXxaSt6yHtXLsX,DepositDirection.WITHDRAW(),1097876,1100000,1090000
2021-12-05 01:50:36.504518,2021-12-03 00:34:45-05:00,3274,BLJHgaNbrAdBzeuVF1iq1YDW8KfATCKEnjWgXt8bJoGi,2KPW79SPeuacvoZngTsrdTcBXcXrETErYaYWiYjF2dVr,DepositDirection.DEPOSIT(),0,0,135000000
2021-12-05 01:50:36.504518,2021-12-03 00:38:45-05:00,3275,BLJHgaNbrAdBzeuVF1iq1YDW8KfATCKEnjWgXt8bJoGi,2KPW79SPeuacvoZngTsrdTcBXcXrETErYaYWiYjF2dVr,DepositDirection.WITHDRAW(),133142659,135000000,133139999
2021-12-05 01:50:36.504518,2021-12-03 01:03:16-05:00,3276,G4j246NDJAGS9SYdnauFqRAL27hgPdm5D8SEkanRrzeo,EYbtmg84dfx7WVaoWQiyrVYYz2KFnXCS6gSyM1KzBPRu,DepositDirection.DEPOSIT(),0,0,103000000
2021-12-05 01:50:36.504518,2021-12-03 01:04:31-05:00,3277,Kwg7mc82qu1EoNkNRFfJbZWgX42XPNBsSokcwgtg7c7,gmHXHW99sCeHvkvbfVxML7WRp8Dj6GZdY5GVENg51Ur,DepositDirection.DEPOSIT(),0,0,866000000
2021-12-05 01:50:36.504518,2021-12-03 01:05:49-05:00,3278,Kwg7mc82qu1EoNkNRFfJbZWgX42XPNBsSokcwgtg7c7,gmHXHW99sCeHvkvbfVxML7WRp8Dj6GZdY5GVENg51Ur,DepositDirection.WITHDRAW(),866000000,866000000,866000000
2021-12-05 01:50:36.504518,2021-12-03 01:19:14-05:00,3279,6ib1Zr1VA2QQAzTV1D8iQeJk923ciJwWhHnQc5RYZohU,AVTZxfJZjCAVWtQkvsQBunAutdeRgH6sZ7PGMSxQyHFX,DepositDirection.WITHDRAW(),22078042,22000000,22070000
2021-12-05 01:50:36.504518,2021-12-03 01:24:01-05:00,3280,DSTHCyggXM8QzHfNf57epKb5QEQYbRqmjPxnC14TfLgc,WMWSSoJRn4JfHrgfTzUc6dUdgVWtJh58KMyq8kxsFkV,DepositDirection.WITHDRAW(),49060332,50000000,49060000
2021-12-05 01:50:36.504518,2021-12-03 01:32:44-05:00,3281,4gzW9gBbEMnNm1epY6MMJ1XfxGMtvn2mKFyKPQ2Gyb79,G6x862hmMJ2PLpyyPDwVPGapXjvEeNkqFRTAS3jWVozB,DepositDirection.DEPOSIT(),0,0,2000000
2021-12-05 01:50:36.504518,2021-12-03 01:34:18-05:00,3282,4gzW9gBbEMnNm1epY6MMJ1XfxGMtvn2mKFyKPQ2Gyb79,G6x862hmMJ2PLpyyPDwVPGapXjvEeNkqFRTAS3jWVozB,DepositDirection.DEPOSIT(),2000000,2000000,92000000
2021-12-05 01:50:36.504518,2021-12-03 01:44:36-05:00,3283,HycGLJL5viL4a99yxQkb1vPDG2sCHEpRs887JYPFqCLm,EYAJ4ijWdYf5vum9DFGu21cYy2huB7FbzRv2bKtWWRyi,DepositDirection.DEPOSIT(),22836957,23000000,190000000
2021-12-05 01:50:36.504518,2021-12-03 01:47:27-05:00,3284,HycGLJL5viL4a99yxQkb1vPDG2sCHEpRs887JYPFqCLm,EYAJ4ijWdYf5vum9DFGu21cYy2huB7FbzRv2bKtWWRyi,DepositDirection.WITHDRAW(),210708086,213000000,190000000
2021-12-05 01:50:36.504518,2021-12-03 01:49:13-05:00,3285,93Z9e6jRqjnghU2fNRF5i5Z6VUhzbYrw6aZb25LTBhPo,7tCPqkamDQPc6Yoa9ne31DVPr36Xy3w9N3L8tymFLLbm,DepositDirection.DEPOSIT(),0,0,210000000
2021-12-05 01:50:36.504518,2021-12-03 01:51:35-05:00,3286,93Z9e6jRqjnghU2fNRF5i5Z6VUhzbYrw6aZb25LTBhPo,7tCPqkamDQPc6Yoa9ne31DVPr36Xy3w9N3L8tymFLLbm,DepositDirection.WITHDRAW(),207954214,210000000,207950000
2021-12-05 01:50:36.504518,2021-12-03 01:52:33-05:00,3287,7HTNQpMBDoFdNLpzVx14z8XzKK5YeyyxqxfcqVHm8FX5,8N7uxeMaeHfUDtM8wRwDHWaA4zyKSwRZCHJpwi6DBDpn,DepositDirection.DEPOSIT(),0,0,205000000
2021-12-05 01:50:36.504518,2021-12-03 01:54:38-05:00,3288,7HTNQpMBDoFdNLpzVx14z8XzKK5YeyyxqxfcqVHm8FX5,8N7uxeMaeHfUDtM8wRwDHWaA4zyKSwRZCHJpwi6DBDpn,DepositDirection.WITHDRAW(),202992101,205000000,202990000
2021-12-05 01:50:36.504518,2021-12-03 01:55:47-05:00,3289,H1wFv1JT3cVfoRVZDuv3VijKLioN7YBUhZB6RPxdgyDM,8vvNtxgTYJwZj6baDRLv1zRdrEVWRHqJBeADhMZCxN7W,DepositDirection.DEPOSIT(),0,0,20000000
2021-12-05 01:50:36.504518,2021-12-03 01:55:51-05:00,3290,EXcFbKcGgLeL7WjkCjgw8z1RhQhXhKtNDPStmJfqz7j,4HYgC9oQkMzsai5AL8YgiJRvHB1j4V8vf7ntznnAAgDz,DepositDirection.DEPOSIT(),0,0,205000000
2021-12-05 01:50:36.504518,2021-12-03 01:57:31-05:00,3291,EXcFbKcGgLeL7WjkCjgw8z1RhQhXhKtNDPStmJfqz7j,4HYgC9oQkMzsai5AL8YgiJRvHB1j4V8vf7ntznnAAgDz,DepositDirection.WITHDRAW(),203019426,205000000,203010000
2021-12-05 01:50:36.504518,2021-12-03 01:58:57-05:00,3292,7MkWTwtB2w1e8ATvnuUs3qmFQrcQfMeKcscbiTQa3Gig,7ER8UyaZ3MgLAD356caKgL6DrzWwyyQoadH5G3rn2kTP,DepositDirection.DEPOSIT(),0,0,205000000
2021-12-05 01:50:36.504518,2021-12-03 02:01:44-05:00,3293,7MkWTwtB2w1e8ATvnuUs3qmFQrcQfMeKcscbiTQa3Gig,7ER8UyaZ3MgLAD356caKgL6DrzWwyyQoadH5G3rn2kTP,DepositDirection.WITHDRAW(),202842883,205000000,202840000
2021-12-05 01:50:36.504518,2021-12-03 02:02:51-05:00,3294,HJXkCBWpuNx1kXa5ZAzx9ayvh52MTsc8W42i2jmCveFD,DSx9sfbyTJornVpTn1Y6byNdz5fbjmvfXMUtkRTVSf1g,DepositDirection.DEPOSIT(),0,0,208000000
2021-12-05 01:50:36.504518,2021-12-03 02:04:16-05:00,3295,HJXkCBWpuNx1kXa5ZAzx9ayvh52MTsc8W42i2jmCveFD,DSx9sfbyTJornVpTn1Y6byNdz5fbjmvfXMUtkRTVSf1g,DepositDirection.WITHDRAW(),205921194,208000000,205920000
2021-12-05 01:50:36.504518,2021-12-03 02:04:34-05:00,3296,Fd2FJr58eHBYPuCuwgyH4DtPHd1MDRjyrmiFvJajd714,GRUbLAUm85okF9JPQmDmvPDaVxWZLacMXYrRCyvHUK9B,DepositDirection.DEPOSIT(),0,0,12000000
2021-12-05 01:50:36.504518,2021-12-03 02:05:34-05:00,3297,DdnecFqRS4yEsfzfKzfYZfdi23ECqCijskaSVHyeDwh,64o6qu8Fjc6quUW84zyepMcv5K92KpUo2LzQgBhym55G,DepositDirection.DEPOSIT(),0,0,207000000
2021-12-05 01:50:36.504518,2021-12-03 02:05:40-05:00,3298,2PYMVo7Jkaqn4pD6PWbdNKR9Qc49yphw7RYfJm51Gkvi,F8Z5nJjFJ9zbNKdhL1V9FHRm2gn1ej4s17cwLMhU8m1M,DepositDirection.DEPOSIT(),0,0,1001000000
2021-12-05 01:50:36.504518,2021-12-03 02:06:53-05:00,3299,8VnGmfop6qcUezAJ2M15jz2Nn6mPQgehDcJPvypq4XJn,6F6sqXNhgkW9ev8QNMm4ydywUUmemhwgydRQYNeqyUmi,DepositDirection.DEPOSIT(),0,0,46000000
2021-12-05 01:50:36.504518,2021-12-03 02:07:22-05:00,3300,DdnecFqRS4yEsfzfKzfYZfdi23ECqCijskaSVHyeDwh,64o6qu8Fjc6quUW84zyepMcv5K92KpUo2LzQgBhym55G,DepositDirection.WITHDRAW(),204900884,207000000,204900000
2021-12-05 01:50:36.504518,2021-12-03 02:08:23-05:00,3301,A6EX2dpeeUtvLPHvTfyhb1zkw2bh3NZH2beYcmrG6hZY,44bJLqqrgKKRoapzzoBxLxhu2Q41fUksUk7d9cZ6ebNd,DepositDirection.DEPOSIT(),0,0,300000000
2021-12-05 01:50:36.504518,2021-12-03 02:09:10-05:00,3302,4M5V2EuSTozL2BgqBjUj5mPJRWp9chWJbd534ScqVFeE,6B1coGTyoghqnT6QgmeNGKqqoPijeopmw892yrgNteY9,DepositDirection.DEPOSIT(),0,0,205000000
2021-12-05 01:50:36.504518,2021-12-03 02:10:45-05:00,3303,4M5V2EuSTozL2BgqBjUj5mPJRWp9chWJbd534ScqVFeE,6B1coGTyoghqnT6QgmeNGKqqoPijeopmw892yrgNteY9,DepositDirection.WITHDRAW(),202953361,205000000,202950000
2021-12-05 01:50:36.504518,2021-12-03 02:12:11-05:00,3304,A6EX2dpeeUtvLPHvTfyhb1zkw2bh3NZH2beYcmrG6hZY,44bJLqqrgKKRoapzzoBxLxhu2Q41fUksUk7d9cZ6ebNd,DepositDirection.WITHDRAW(),298180579,300000000,298180000
2021-12-05 01:50:36.504518,2021-12-03 02:12:54-05:00,3305,66SPeaCTzAryahFbo24ELN2vDKfz4tzSfsKutUqtmDPg,DFAPyAQGymfuvK1LxbcVY4bgXg8b6rE3iLFqkbfbbRnJ,DepositDirection.DEPOSIT(),0,0,11000000
2021-12-05 01:50:36.504518,2021-12-03 02:17:05-05:00,3306,HqewPpiC5HBjTpcsfEcbvkM3MMD6FDfWWy39ZZDzNNFf,937Wu1RSZieXuxW118LBsKTC8k8JFbDxNHpVmTRFTxei,DepositDirection.DEPOSIT(),9418,570000,31000000
2021-12-05 01:50:36.504518,2021-12-03 02:17:59-05:00,3307,EGA2Dzu8br3zc6jEskpGibuA4CYwbGxDWBtGN8gkDuKT,Emf7WQNhERajaq1N2MjiZLffLVYjhiU7P68st7dyziko,DepositDirection.DEPOSIT(),0,0,10000000
2021-12-05 01:50:36.504518,2021-12-03 02:19:11-05:00,3308,3XDN7kgesQfFXfhqZeboi1rCh4HGcqPp6SRx4T5pFYvM,91xqSmSYwrKi27uxstKGBchjn5pnPKFEdk7Sn9yQYusA,DepositDirection.WITHDRAW(),14130697,11000000,14130000
2021-12-05 01:50:36.504518,2021-12-03 02:19:34-05:00,3309,5bSFbfSaze68UYhngqVXffVCddP3wtYpwLfNumggJsdp,CbmKPDmFN5xJcoSy6VWdoxf9BDbvds3G2rgrK3H4DJYC,DepositDirection.DEPOSIT(),0,0,205000000
2021-12-05 01:50:36.504518,2021-12-03 02:21:02-05:00,3310,5bSFbfSaze68UYhngqVXffVCddP3wtYpwLfNumggJsdp,CbmKPDmFN5xJcoSy6VWdoxf9BDbvds3G2rgrK3H4DJYC,DepositDirection.WITHDRAW(),202921340,205000000,202920000
2021-12-05 01:50:36.504518,2021-12-03 02:32:27-05:00,3311,G8vrfbNjaGQhJc2RQA5kneBFW2niiiYGUwehQf9AECuS,H7izwL4bP7K6Mopk2GxDMQeorVbdeRkRmF5bBBcbNmBT,DepositDirection.DEPOSIT(),0,0,23000000
2021-12-05 01:50:36.504518,2021-12-03 02:35:38-05:00,3312,3RURHN6fLUGZ6XVYMwnhrTYDRPPBc3hcMGnASiFoN3tr,FfAtdJvtPJgdRQNxjmqPsVEYjiMU8LdPAHvwh4XFJt9g,DepositDirection.DEPOSIT(),0,0,100000000
